N,0.465698,0.610383,-0.000001,0.546224,0.544670,-0.010856,0.570539,0.410233,-0.016525,0.526694,0.312683,-0.026219,0.494026,0.246437,-0.032017,0.546960,0.330335,-0.006132,0.572145,0.235366,-0.051759,0.594703,0.312251,-0.071059,0.578816,0.376953,-0.077069,0.489165,0.322785,-0.021592,0.515519,0.183166,-0.082951,0.548541,0.276638,-0.096475,0.527834,0.341177,-0.087096,0.434587,0.344925,-0.041568,0.466682,0.268091,-0.092549,0.493056,0.383539,-0.072836,0.471218,0.426769,-0.043535,0.383012,0.379265,-0.062893,0.436701,0.342107,-0.085912,0.455799,0.415694,-0.066155,0.433822,0.433102,-0.044254
N,0.441170,0.581229,-0.000001,0.512706,0.532749,-0.013570,0.539786,0.402006,-0.017800,0.496502,0.303574,-0.023789,0.464180,0.244758,-0.025536,0.520903,0.326042,-0.013868,0.545561,0.235018,-0.058118,0.561126,0.299956,-0.078112,0.542970,0.360419,-0.085683,0.461725,0.318929,-0.025404,0.486603,0.181858,-0.088391,0.515469,0.264234,-0.105544,0.497077,0.328848,-0.099839,0.408762,0.340475,-0.040491,0.439325,0.265023,-0.090741,0.464903,0.372875,-0.071546,0.445535,0.417408,-0.043618,0.357728,0.371039,-0.057127,0.411390,0.337264,-0.081419,0.428557,0.407799,-0.064297,0.408396,0.424574,-0.044727
N,0.443366,0.565284,-0.000001,0.513325,0.517268,-0.013546,0.541700,0.387733,-0.018509,0.499188,0.287692,-0.025476,0.466578,0.227944,-0.028504,0.522880,0.310549,-0.013864,0.544968,0.217734,-0.058369,0.561159,0.286784,-0.077441,0.544775,0.346207,-0.083812,0.465337,0.305495,-0.025777,0.489424,0.169012,-0.087352,0.518672,0.253766,-0.102368,0.500302,0.314858,-0.094900,0.412399,0.326670,-0.041441,0.442506,0.251719,-0.092795,0.468746,0.361190,-0.073999,0.450053,0.403843,-0.045588,0.362258,0.356835,-0.058416,0.413493,0.320204,-0.083361,0.432283,0.392959,-0.065613,0.413138,0.411696,-0.045020
N,0.438725,0.571136,-0.000001,0.508159,0.525897,-0.015397,0.536946,0.397344,-0.019806,0.493979,0.297200,-0.025503,0.462107,0.239128,-0.026786,0.517741,0.318353,-0.013937,0.539384,0.225236,-0.057471,0.556214,0.293760,-0.076042,0.538889,0.352342,-0.082529,0.459910,0.312999,-0.024280,0.482452,0.177822,-0.085348,0.512894,0.264387,-0.099757,0.495031,0.324364,-0.092141,0.407760,0.334007,-0.038601,0.435927,0.260019,-0.089591,0.464223,0.368453,-0.070577,0.445357,0.410199,-0.042386,0.357218,0.363659,-0.054490,0.408358,0.330632,-0.079775,0.427443,0.402238,-0.062949,0.407573,0.419223,-0.043186
S,0.392966,0.627102,-0.000001,0.455250,0.589068,-0.026831,0.498985,0.447529,-0.034280,0.471789,0.327198,-0.042585,0.408882,0.291623,-0.042552,0.466925,0.369101,-0.000156,0.487829,0.271568,-0.043560,0.487520,0.360531,-0.055489,0.471322,0.384977,-0.056642,0.414169,0.371872,-0.003937,0.430314,0.275502,-0.050502,0.442601,0.384626,-0.045259,0.428490,0.393556,-0.026037,0.366111,0.394306,-0.017641,0.383193,0.331641,-0.065459,0.404098,0.443333,-0.045117,0.387959,0.452365,-0.016431,0.313631,0.419098,-0.034176,0.348153,0.382738,-0.057632,0.365250,0.456126,-0.043399,0.349950,0.469964,-0.025521
S,0.329767,0.589306,-0.000001,0.393255,0.550859,-0.026482,0.434815,0.405611,-0.032622,0.396434,0.288035,-0.039388,0.327019,0.261564,-0.037606,0.403421,0.336969,0.000839,0.420717,0.238958,-0.041140,0.418485,0.328432,-0.052819,0.401875,0.348240,-0.054956,0.348239,0.338926,-0.002335,0.361248,0.235386,-0.047866,0.374484,0.342762,-0.043117,0.362880,0.351086,-0.024533,0.300330,0.361493,-0.015125,0.313227,0.291101,-0.060080,0.335742,0.404412,-0.039009,0.322247,0.415891,-0.010534,0.247384,0.384990,-0.031022,0.278039,0.347063,-0.053370,0.297116,0.420521,-0.039759,0.284629,0.434456,-0.022632
S,0.336214,0.589673,-0.000001,0.398189,0.552112,-0.025666,0.436984,0.405426,-0.031064,0.395475,0.292313,-0.036819,0.325300,0.276117,-0.034284,0.403247,0.342324,-0.001111,0.418140,0.247181,-0.041537,0.418624,0.332611,-0.053536,0.403936,0.353719,-0.056720,0.350596,0.346467,-0.004143,0.361961,0.246672,-0.048922,0.376902,0.349597,-0.045382,0.365827,0.359628,-0.028502,0.304874,0.369289,-0.016190,0.316550,0.301883,-0.060004,0.340047,0.411789,-0.039071,0.327294,0.425298,-0.011378,0.253487,0.393337,-0.031344,0.284207,0.354803,-0.054636,0.303161,0.428505,-0.041730,0.291250,0.445398,-0.025323
S,0.331678,0.633301,-0.000001,0.390560,0.596964,-0.028371,0.430488,0.457017,-0.035219,0.398156,0.344576,-0.041972,0.332485,0.328410,-0.040173,0.405627,0.387403,-0.003973,0.420480,0.292059,-0.045389,0.417625,0.381635,-0.057582,0.403321,0.404673,-0.060170,0.353562,0.391178,-0.006141,0.364254,0.295118,-0.050372,0.376073,0.402553,-0.045138,0.365344,0.411951,-0.026961,0.307201,0.413483,-0.017724,0.316979,0.349182,-0.061570,0.337240,0.458476,-0.040107,0.325012,0.469381,-0.011942,0.256529,0.437752,-0.032643,0.282163,0.399668,-0.054110,0.299816,0.471200,-0.039366,0.288621,0.486364,-0.021827
S,0.452478,0.651836,-0.000001,0.511566,0.618959,-0.018398,0.552027,0.482024,-0.023140,0.525800,0.370898,-0.030338,0.468275,0.339867,-0.029654,0.510162,0.403183,0.004376,0.526708,0.316562,-0.034881,0.535717,0.402386,-0.045642,0.520646,0.420430,-0.048576,0.460509,0.410627,-0.001714,0.478187,0.323619,-0.045978,0.496930,0.430386,-0.040832,0.480839,0.437629,-0.023648,0.418409,0.434983,-0.016576,0.437833,0.368922,-0.059973,0.463612,0.477970,-0.037665,0.446151,0.491049,-0.010151,0.370821,0.458114,-0.033726,0.407682,0.421108,-0.056109,0.428247,0.490092,-0.044158,0.413326,0.504055,-0.029180
S,0.459043,0.656201,-0.000001,0.524120,0.629106,-0.021892,0.573886,0.484813,-0.026734,0.547421,0.368297,-0.032434,0.484689,0.346771,-0.030012,0.533781,0.396145,-0.002645,0.549013,0.320243,-0.040786,0.550503,0.409531,-0.052010,0.535402,0.422002,-0.057347,0.478001,0.402754,-0.007454,0.497483,0.318052,-0.052682,0.511035,0.424933,-0.048646,0.495658,0.434128,-0.033330,0.431801,0.428847,-0.020579,0.454043,0.362889,-0.060573,0.473840,0.475213,-0.034487,0.457558,0.488668,-0.006368,0.381541,0.451485,-0.036823,0.422859,0.419842,-0.057591,0.439808,0.492808,-0.044423,0.426240,0.503550,-0.029723
S,0.469472,0.643012,-0.000001,0.537454,0.569421,-0.014742,0.565880,0.447684,-0.024236,0.542727,0.353643,-0.038191,0.489587,0.329189,-0.044728,0.494063,0.349061,0.017071,0.538916,0.288504,-0.023468,0.550034,0.370461,-0.037808,0.529951,0.400707,-0.041757,0.447135,0.357690,0.006084,0.497343,0.296691,-0.036088,0.516900,0.398905,-0.031888,0.491878,0.416059,-0.014828,0.407887,0.387562,-0.014410,0.467558,0.353373,-0.058771,0.491086,0.455884,-0.040506,0.465088,0.469776,-0.014806,0.376018,0.428311,-0.037380,0.446126,0.413453,-0.062142,0.460571,0.477543,-0.052387,0.433190,0.486630,-0.037254
S,0.463865,0.640485,-0.000001,0.528150,0.606145,-0.022100,0.574816,0.474303,-0.030022,0.553503,0.362393,-0.039913,0.492328,0.343091,-0.042810,0.534766,0.389321,0.004809,0.566966,0.316003,-0.035106,0.562461,0.400917,-0.047429,0.541456,0.420196,-0.050541,0.483483,0.391617,-0.000882,0.511835,0.310611,-0.044811,0.521756,0.417586,-0.040070,0.504371,0.429982,-0.021923,0.438499,0.416115,-0.015852,0.464043,0.359744,-0.058613,0.483081,0.468678,-0.039248,0.465459,0.478428,-0.012686,0.391543,0.442369,-0.033557,0.429629,0.411972,-0.054296,0.446014,0.480312,-0.042555,0.430701,0.490317,-0.027370
S,0.464948,0.651932,-0.000001,0.536392,0.594897,-0.018462,0.575340,0.468554,-0.028112,0.555292,0.368400,-0.042258,0.498774,0.349330,-0.048907,0.509695,0.357611,0.017604,0.557764,0.304904,-0.026737,0.559250,0.389773,-0.044807,0.534756,0.414389,-0.050737,0.461747,0.365457,0.007508,0.510216,0.314421,-0.038002,0.523083,0.417795,-0.035235,0.498875,0.427845,-0.018596,0.421151,0.395453,-0.013275,0.474307,0.364018,-0.059970,0.493161,0.470133,-0.042406,0.467161,0.479271,-0.016450,0.384817,0.433777,-0.037092,0.445694,0.422836,-0.060847,0.460291,0.488777,-0.050609,0.436420,0.494396,-0.035559
S,0.475085,0.657354,-0.000001,0.547485,0.586868,-0.014546,0.586133,0.472204,-0.025746,0.575499,0.379558,-0.041231,0.525004,0.352005,-0.048484,0.510792,0.359910,0.013199,0.563963,0.304023,-0.029535,0.569246,0.394687,-0.045998,0.544609,0.415553,-0.052566,0.464179,0.367162,0.001289,0.527212,0.312401,-0.045012,0.538312,0.418816,-0.042198,0.509345,0.433141,-0.026204,0.427185,0.394030,-0.019927,0.499365,0.368393,-0.064804,0.512847,0.474489,-0.046147,0.482468,0.485494,-0.020615,0.397772,0.431864,-0.043981,0.478120,0.432299,-0.069156,0.483507,0.496486,-0.061178,0.451620,0.499420,-0.047723
S,0.478881,0.657063,-0.000001,0.550948,0.585003,-0.012559,0.587065,0.470684,-0.023646,0.575181,0.378041,-0.039432,0.524410,0.348710,-0.047427,0.515979,0.362843,0.014738,0.567998,0.304426,-0.026021,0.574189,0.392731,-0.040514,0.550135,0.413094,-0.045767,0.468631,0.368202,0.002194,0.530754,0.309809,-0.042156,0.543177,0.414357,-0.038717,0.514302,0.427449,-0.022321,0.431059,0.393822,-0.019264,0.501531,0.366632,-0.062918,0.516052,0.471675,-0.045504,0.485353,0.482205,-0.020907,0.401445,0.428877,-0.043201,0.479754,0.429162,-0.067509,0.485943,0.492096,-0.060074,0.454369,0.495015,-0.047114
S,0.480596,0.661678,-0.000001,0.552865,0.590696,-0.012744,0.589777,0.475183,-0.023214,0.579558,0.382137,-0.038537,0.530060,0.352500,-0.045936,0.519356,0.365163,0.015563,0.571988,0.307941,-0.024488,0.577414,0.395413,-0.038317,0.552565,0.413863,-0.043224,0.472650,0.370662,0.003093,0.535213,0.315790,-0.040794,0.546839,0.419106,-0.036750,0.517976,0.429956,-0.019993,0.435115,0.396483,-0.018442,0.505663,0.371730,-0.062155,0.519556,0.475886,-0.044258,0.489228,0.485204,-0.019219,0.405401,0.432171,-0.042581,0.483028,0.433380,-0.066754,0.489322,0.495461,-0.058973,0.458528,0.497931,-0.045708
S,0.422645,0.617529,-0.000001,0.484953,0.581324,-0.029369,0.516815,0.475389,-0.037960,0.484128,0.378698,-0.045839,0.438004,0.338730,-0.046040,0.530724,0.398610,-0.005362,0.529195,0.307227,-0.048792,0.520703,0.387102,-0.065576,0.515040,0.424936,-0.068400,0.477915,0.400536,-0.007111,0.476103,0.302980,-0.048692,0.478603,0.395049,-0.050161,0.477658,0.412370,-0.037726,0.427704,0.414218,-0.017645,0.422083,0.354750,-0.059408,0.434309,0.446257,-0.046433,0.437712,0.457148,-0.024596,0.380196,0.434711,-0.031217,0.387132,0.394795,-0.050164,0.398423,0.458686,-0.036094,0.397878,0.475698,-0.019238
S,0.423704,0.608764,-0.000001,0.484374,0.564224,-0.028564,0.510883,0.461935,-0.036954,0.480478,0.369435,-0.045609,0.438307,0.328177,-0.046535,0.524454,0.387335,0.002022,0.527109,0.295033,-0.041543,0.518543,0.373521,-0.059405,0.512632,0.411976,-0.062408,0.473597,0.389756,-0.000466,0.473653,0.292893,-0.040870,0.477538,0.381716,-0.043449,0.476897,0.397808,-0.031746,0.424862,0.406089,-0.012235,0.420791,0.343294,-0.053560,0.433768,0.432587,-0.040909,0.436171,0.443244,-0.018966,0.378361,0.430193,-0.027142,0.384523,0.385705,-0.045388,0.397126,0.448105,-0.030332,0.397608,0.466434,-0.012349
S,0.411729,0.613884,-0.000001,0.469983,0.569286,-0.027545,0.495111,0.467183,-0.034561,0.461930,0.377054,-0.041367,0.418873,0.335927,-0.040346,0.508536,0.388350,0.001783,0.508968,0.302056,-0.039750,0.500512,0.379423,-0.056507,0.494331,0.417255,-0.059487,0.456876,0.389218,-0.000634,0.453414,0.299151,-0.040438,0.457068,0.389056,-0.042623,0.457426,0.405844,-0.030895,0.407673,0.406287,-0.012012,0.400390,0.349016,-0.053249,0.413631,0.438455,-0.040697,0.418083,0.448515,-0.019209,0.361358,0.432626,-0.026340,0.364133,0.392102,-0.046434,0.376936,0.455030,-0.032793,0.379504,0.471272,-0.015772
S,0.405977,0.617606,-0.000001,0.465636,0.572563,-0.027249,0.491827,0.467590,-0.034173,0.457554,0.376597,-0.041009,0.412264,0.338644,-0.040180,0.503393,0.392841,0.000668,0.504674,0.302777,-0.041668,0.496985,0.381678,-0.058263,0.490887,0.420144,-0.060856,0.452137,0.394165,-0.001943,0.450690,0.299216,-0.042460,0.454592,0.390109,-0.044100,0.453691,0.408187,-0.031490,0.402959,0.410288,-0.013451,0.397848,0.349651,-0.055023,0.410865,0.441157,-0.041548,0.413586,0.453108,-0.018958,0.356109,0.435021,-0.027923,0.361179,0.392977,-0.047611,0.373976,0.456927,-0.033288,0.374727,0.474669,-0.015659
S,0.404847,0.631756,-0.000001,0.463425,0.583297,-0.027609,0.490527,0.477903,-0.034453,0.457107,0.386817,-0.041791,0.410865,0.347977,-0.040984,0.501554,0.396402,0.005667,0.503216,0.310005,-0.037615,0.495640,0.391405,-0.054564,0.488609,0.426599,-0.057199,0.450442,0.398331,0.002454,0.448656,0.307172,-0.039568,0.453140,0.399857,-0.041865,0.450646,0.412789,-0.029151,0.400124,0.415598,-0.010288,0.394323,0.357411,-0.053974,0.408543,0.450403,-0.040634,0.410357,0.457674,-0.017460,0.351714,0.441741,-0.026142,0.355647,0.399686,-0.046433,0.370436,0.465721,-0.031573,0.371794,0.482223,-0.013142
S,0.566601,0.603338,-0.000001,0.633854,0.543275,-0.012150,0.673830,0.442324,-0.021504,0.669737,0.353464,-0.036528,0.625708,0.317233,-0.044893,0.627410,0.343192,0.019962,0.671035,0.282690,-0.021505,0.671373,0.359359,-0.037330,0.650648,0.388057,-0.040543,0.584295,0.342772,0.007743,0.628187,0.282753,-0.034080,0.634915,0.381566,-0.032184,0.612247,0.398251,-0.016078,0.541988,0.361003,-0.013624,0.591816,0.328209,-0.057463,0.602696,0.428315,-0.040349,0.578920,0.441455,-0.014085,0.502320,0.391853,-0.037099,0.558182,0.376485,-0.057420,0.570207,0.439674,-0.043881,0.549565,0.450948,-0.026077
S,0.562921,0.606310,-0.000001,0.627166,0.546551,-0.011997,0.666329,0.447939,-0.021573,0.661917,0.362938,-0.036451,0.618396,0.328354,-0.044579,0.622158,0.348375,0.016348,0.665356,0.289810,-0.025362,0.665082,0.367921,-0.041188,0.644547,0.394979,-0.044700,0.578749,0.348425,0.004058,0.622660,0.290431,-0.037559,0.629587,0.389044,-0.035342,0.607720,0.403691,-0.019621,0.536120,0.367058,-0.017044,0.586301,0.336081,-0.060056,0.597389,0.436304,-0.041898,0.574172,0.447753,-0.015599,0.496582,0.398130,-0.040272,0.552875,0.385573,-0.060227,0.564847,0.448126,-0.046259,0.544287,0.457034,-0.028460
S,0.549022,0.597461,-0.000001,0.623506,0.538855,-0.019312,0.665647,0.433687,-0.031278,0.656920,0.340676,-0.047025,0.610230,0.305060,-0.055168,0.622112,0.323030,0.010786,0.667500,0.269184,-0.032790,0.665623,0.358360,-0.049274,0.642511,0.378280,-0.054446,0.573578,0.320336,0.000473,0.618434,0.267095,-0.044194,0.624236,0.371458,-0.041789,0.601202,0.378643,-0.026212,0.527192,0.339878,-0.019580,0.576565,0.310187,-0.064969,0.587182,0.415781,-0.045467,0.563738,0.422871,-0.018755,0.483735,0.371219,-0.042693,0.540892,0.363980,-0.065324,0.551792,0.428652,-0.052341,0.530512,0.432662,-0.035396
S,0.418592,0.534022,-0.000001,0.473391,0.500342,-0.018666,0.524105,0.394919,-0.026438,0.519390,0.298111,-0.036418,0.469119,0.269688,-0.039896,0.494381,0.306712,0.003219,0.531394,0.243322,-0.034854,0.524143,0.321209,-0.046544,0.503101,0.339604,-0.048742,0.448664,0.301753,-0.003784,0.482766,0.235082,-0.044255,0.485684,0.333324,-0.039000,0.468296,0.344739,-0.021599,0.404660,0.316935,-0.019216,0.439462,0.281218,-0.060749,0.449541,0.380079,-0.043303,0.431961,0.387826,-0.018398,0.359632,0.337819,-0.036857,0.405022,0.321362,-0.056049,0.417455,0.386878,-0.043484,0.402487,0.396900,-0.027893
S,0.549933,0.532477,-0.000001,0.617767,0.481837,-0.011106,0.659687,0.388170,-0.019448,0.655946,0.301338,-0.032627,0.614910,0.258184,-0.039938,0.621559,0.296051,0.014940,0.663297,0.241255,-0.021736,0.662323,0.314785,-0.033653,0.640391,0.335791,-0.035450,0.580390,0.290994,0.004235,0.622182,0.239105,-0.033248,0.626171,0.332411,-0.029188,0.602420,0.341020,-0.013531,0.540633,0.303066,-0.014606,0.585729,0.273188,-0.054816,0.593986,0.370116,-0.037814,0.570127,0.379730,-0.013204,0.501970,0.325045,-0.035172,0.554502,0.308414,-0.055527,0.563744,0.371364,-0.043338,0.543388,0.383584,-0.026874
S,0.495782,0.585892,-0.000001,0.549830,0.564499,-0.016542,0.593180,0.455345,-0.022774,0.578211,0.357682,-0.030833,0.532658,0.337004,-0.033174,0.562486,0.386661,-0.000978,0.583609,0.314925,-0.033966,0.581908,0.386671,-0.045221,0.568031,0.405142,-0.049607,0.519297,0.386999,-0.005773,0.540579,0.317532,-0.042197,0.546801,0.406423,-0.038531,0.534669,0.418343,-0.025393,0.481790,0.403508,-0.017593,0.503161,0.346574,-0.050214,0.514617,0.438016,-0.030915,0.501020,0.452447,-0.008986,0.440638,0.418343,-0.031727,0.474202,0.387361,-0.048534,0.484782,0.446360,-0.038280,0.472387,0.459023,-0.026416
S,0.486621,0.598292,-0.000001,0.537319,0.578591,-0.016116,0.581389,0.468816,-0.022504,0.566594,0.371209,-0.030324,0.521388,0.349053,-0.032392,0.550190,0.397612,-0.002380,0.571819,0.329896,-0.034576,0.569049,0.403089,-0.045218,0.554335,0.417258,-0.050032,0.505087,0.399309,-0.006919,0.529368,0.333084,-0.041739,0.535571,0.423539,-0.036082,0.522763,0.432223,-0.022430,0.468168,0.418106,-0.018435,0.491107,0.362444,-0.049320,0.503165,0.455244,-0.028580,0.488720,0.468354,-0.006738,0.427497,0.433342,-0.032231,0.463023,0.404396,-0.048412,0.474380,0.465007,-0.038230,0.462168,0.476882,-0.027002
S,0.473988,0.610870,-0.000001,0.524359,0.589181,-0.017169,0.567192,0.477934,-0.022752,0.551942,0.381633,-0.029724,0.504115,0.357980,-0.030320,0.532345,0.406205,-0.002120,0.553016,0.338714,-0.035303,0.553737,0.411124,-0.045510,0.540590,0.426432,-0.049261,0.488874,0.409195,-0.006526,0.512180,0.348554,-0.042384,0.520654,0.437053,-0.037188,0.507523,0.442304,-0.023592,0.452409,0.427358,-0.018264,0.474805,0.375687,-0.052365,0.488630,0.467593,-0.032382,0.474055,0.479707,-0.009921,0.411289,0.443638,-0.032317,0.446110,0.413765,-0.050844,0.459905,0.474958,-0.040703,0.448719,0.489698,-0.028614
S,0.456682,0.609365,-0.000001,0.510856,0.581319,-0.017362,0.550767,0.477161,-0.023989,0.538515,0.383412,-0.033301,0.495084,0.355251,-0.036222,0.515013,0.403000,0.002835,0.535735,0.332431,-0.033282,0.539897,0.405796,-0.044027,0.526384,0.425425,-0.045853,0.475356,0.407141,-0.003166,0.495807,0.343733,-0.042204,0.506385,0.433551,-0.038286,0.491636,0.440726,-0.023515,0.438910,0.423844,-0.017150,0.460128,0.376057,-0.056337,0.474532,0.467279,-0.037959,0.459475,0.477770,-0.013970,0.398948,0.441354,-0.033298,0.431007,0.409931,-0.052206,0.444414,0.469512,-0.039762,0.432062,0.483592,-0.024827
S,0.416389,0.592344,-0.000001,0.465300,0.563465,-0.020324,0.503089,0.454846,-0.028153,0.487403,0.359257,-0.037226,0.439000,0.333795,-0.039665,0.480106,0.382455,0.002047,0.498404,0.312782,-0.033285,0.494719,0.386821,-0.044220,0.480127,0.403720,-0.046603,0.435243,0.384860,-0.001452,0.453535,0.311998,-0.037994,0.461430,0.402545,-0.033494,0.448924,0.408922,-0.018429,0.396812,0.404906,-0.012948,0.411456,0.351085,-0.049038,0.428205,0.443035,-0.031521,0.414983,0.452350,-0.008559,0.355244,0.424268,-0.026715,0.382311,0.392142,-0.043414,0.397568,0.451594,-0.031858,0.388332,0.464995,-0.018004
L,0.176880,0.765586,-0.000000,0.278383,0.715105,-0.021861,0.353394,0.650630,-0.036535,0.423190,0.595912,-0.055743,0.473022,0.571272,-0.074331,0.301022,0.488291,-0.007254,0.324852,0.364812,-0.042212,0.339474,0.295219,-0.069366,0.349209,0.229172,-0.088226,0.251070,0.470926,-0.013346,0.262214,0.391950,-0.058869,0.256315,0.494836,-0.066266,0.247799,0.561162,-0.060504,0.195932,0.475280,-0.025012,0.201340,0.391650,-0.065812,0.207418,0.483893,-0.050665,0.207466,0.546009,-0.028166,0.142951,0.502631,-0.039661,0.140345,0.403504,-0.061134,0.164471,0.456118,-0.044891,0.175795,0.511030,-0.025978
L,0.175223,0.768494,-0.000000,0.280414,0.717881,-0.023591,0.354505,0.660058,-0.040466,0.427115,0.606156,-0.061777,0.477499,0.579401,-0.082114,0.303425,0.491989,-0.006139,0.328925,0.369793,-0.042623,0.344334,0.300649,-0.072188,0.354707,0.234348,-0.092699,0.253725,0.474474,-0.010908,0.265788,0.396975,-0.056632,0.258179,0.501392,-0.064780,0.248850,0.567001,-0.059722,0.198634,0.478364,-0.021591,0.204721,0.395454,-0.061369,0.210457,0.489692,-0.045228,0.210398,0.551230,-0.022312,0.146783,0.506089,-0.035617,0.143496,0.408305,-0.055133,0.168159,0.463203,-0.037439,0.178503,0.517245,-0.017673
L,0.165795,0.785696,-0.000000,0.270092,0.733929,-0.025090,0.345379,0.667959,-0.040475,0.412890,0.608650,-0.059985,0.462923,0.580633,-0.078418,0.286282,0.505801,-0.009152,0.310526,0.385333,-0.042999,0.325537,0.315698,-0.069934,0.334996,0.252148,-0.088798,0.233496,0.488169,-0.013039,0.242562,0.410851,-0.057491,0.241054,0.507467,-0.066326,0.238139,0.571489,-0.062127,0.177489,0.493477,-0.022520,0.183921,0.411660,-0.061808,0.191482,0.493520,-0.049942,0.193998,0.555877,-0.030224,0.124993,0.521524,-0.035471,0.114752,0.420402,-0.057718,0.141617,0.450555,-0.046104,0.158824,0.495771,-0.030477
L,0.149170,0.800156,-0.000000,0.260071,0.744348,-0.020457,0.335477,0.691333,-0.036799,0.418715,0.644751,-0.057949,0.467178,0.627064,-0.078600,0.291308,0.503763,0.001814,0.310844,0.382846,-0.035842,0.323057,0.316043,-0.069678,0.329338,0.248610,-0.094540,0.241824,0.489890,-0.004905,0.249898,0.399304,-0.053311,0.243425,0.503943,-0.067378,0.238181,0.569545,-0.067176,0.184017,0.501050,-0.016921,0.187011,0.416713,-0.057554,0.191569,0.518793,-0.041073,0.194677,0.583534,-0.018663,0.133336,0.541327,-0.032151,0.130035,0.455731,-0.051897,0.152041,0.524313,-0.032469,0.160173,0.575213,-0.012122
L,0.149177,0.806031,-0.000000,0.258179,0.750307,-0.022088,0.334686,0.694627,-0.037635,0.418631,0.645941,-0.057225,0.467732,0.627743,-0.076117,0.291399,0.510036,-0.000869,0.312852,0.389655,-0.038585,0.326569,0.323001,-0.071914,0.334460,0.254760,-0.096462,0.241312,0.495148,-0.006388,0.248456,0.404312,-0.053346,0.241626,0.510071,-0.065621,0.237270,0.575680,-0.064426,0.183060,0.506189,-0.017374,0.185531,0.421908,-0.057707,0.189852,0.525571,-0.040884,0.193715,0.590184,-0.018331,0.133179,0.547181,-0.031640,0.128790,0.462189,-0.052230,0.150501,0.531210,-0.033675,0.159111,0.581576,-0.013927
L,0.152646,0.803047,-0.000000,0.259732,0.750866,-0.022569,0.336451,0.692326,-0.039437,0.417107,0.643954,-0.060827,0.467190,0.624913,-0.082239,0.292619,0.510860,-0.003242,0.314007,0.391545,-0.040430,0.327947,0.324232,-0.071480,0.335920,0.256517,-0.094398,0.242038,0.496512,-0.010501,0.248272,0.403523,-0.058596,0.241851,0.510715,-0.069394,0.238082,0.575996,-0.066424,0.184189,0.506565,-0.023414,0.186246,0.421504,-0.065650,0.190849,0.525504,-0.048001,0.194408,0.589730,-0.024361,0.132890,0.545299,-0.039654,0.129608,0.459178,-0.062584,0.150264,0.528221,-0.044401,0.158936,0.579860,-0.024535
L,0.265010,0.780880,-0.000000,0.379733,0.731531,-0.023423,0.459204,0.680848,-0.041170,0.543879,0.634517,-0.063101,0.595041,0.616012,-0.084623,0.417413,0.490518,-0.004953,0.446046,0.364929,-0.043955,0.462858,0.295235,-0.079003,0.474595,0.224282,-0.105180,0.368072,0.472012,-0.011094,0.382053,0.380661,-0.062880,0.370169,0.489562,-0.078735,0.361575,0.561028,-0.079768,0.308927,0.477632,-0.022280,0.317775,0.387177,-0.065248,0.317991,0.494223,-0.049048,0.318808,0.566216,-0.026719,0.255816,0.512488,-0.036952,0.256486,0.422486,-0.059772,0.276172,0.494006,-0.041575,0.283665,0.550991,-0.021782
L,0.184842,0.780937,-0.000000,0.291566,0.732742,-0.028021,0.369341,0.681252,-0.049698,0.453203,0.633911,-0.074572,0.508916,0.614797,-0.099268,0.330072,0.503806,-0.015516,0.355889,0.377752,-0.054672,0.369844,0.307632,-0.087856,0.379961,0.237196,-0.112399,0.277590,0.480938,-0.019808,0.282169,0.393544,-0.068979,0.265112,0.499062,-0.080844,0.259292,0.564392,-0.080138,0.217433,0.483466,-0.029058,0.221087,0.395668,-0.071836,0.216387,0.498505,-0.052802,0.220359,0.567871,-0.029428,0.167147,0.514907,-0.041961,0.161631,0.426534,-0.066711,0.177722,0.494540,-0.047384,0.188971,0.552223,-0.026648
L,0.189522,0.773074,-0.000000,0.293548,0.733931,-0.023969,0.372719,0.682540,-0.041911,0.451173,0.643428,-0.064177,0.504476,0.628616,-0.086662,0.333828,0.502196,-0.008040,0.360617,0.383763,-0.040931,0.375497,0.316863,-0.067957,0.386741,0.251836,-0.087890,0.284670,0.480914,-0.013667,0.294888,0.397488,-0.057579,0.283047,0.497400,-0.066603,0.276355,0.561334,-0.063273,0.228452,0.482325,-0.024490,0.237423,0.397903,-0.064790,0.235916,0.494186,-0.048963,0.235777,0.558501,-0.027175,0.174910,0.507319,-0.038380,0.177929,0.414388,-0.062366,0.194257,0.478436,-0.045789,0.202030,0.536840,-0.026783
L,0.194312,0.779299,-0.000000,0.296377,0.732802,-0.024624,0.372093,0.669616,-0.040582,0.443114,0.612954,-0.060530,0.493628,0.585288,-0.080220,0.326068,0.500213,-0.005607,0.349666,0.377658,-0.037437,0.362410,0.310041,-0.063581,0.371045,0.244845,-0.082808,0.275673,0.481764,-0.010649,0.282617,0.394769,-0.053779,0.274375,0.497486,-0.062314,0.269316,0.564630,-0.058565,0.220697,0.486557,-0.021217,0.225076,0.398708,-0.061845,0.227283,0.494290,-0.046897,0.228508,0.561229,-0.025503,0.168811,0.515447,-0.034895,0.166574,0.421033,-0.058885,0.185078,0.480916,-0.043144,0.194145,0.539794,-0.024904
